locus_tag,number_of_barcodes,LFC,neg_selection_fdr,pos_selection_fdr,contrast,Name
SL1344_3724,1,1.8006,1.0,6e-06,d4,fidL
SL1344_1477,1,1.8037,1.0,6e-06,d4,SL1344_1477
SL1344_2674,1,1.8277,1.0,6e-06,d4,sopE
SL1344_3444,1,1.8159,1.0,6e-06,d4,cysG
SL1344_4341,1,1.8188,1.0,6e-06,d4,msrA
SL1344_3728,3,1.8039,1.0,6e-06,d4,mgtB
SL1344_2779,1,1.8236,1.0,6e-06,d4,ygaU
SL1344_2256,1,1.8569,1.0,6e-06,d4,sseL
SL1344_2714,1,1.8626,1.0,6e-06,d4,SL1344_2714
SL1344_0866,1,1.8565,1.0,6e-06,d4,artI
SL1344_3726,1,1.8483,1.0,6e-06,d4,slsA
SL1344_0338,2,1.9294,1.0,6e-06,d4,SL1344_0338
SL1344_2924,6,2.2154,1.0,7.8e-05,d4,sopD
SL1344_2681,1,1.8998,1.0,6e-06,d4,SL1344_2681
SL1344_4151,2,1.2503,1.0,6e-06,d4,SL1344_4151
SL1344_4523,1,1.8681,1.0,6e-06,d4,SL1344_4523
SL1344_0162,1,1.871,1.0,6e-06,d4,kdgT
SL1344_0392,1,1.8711,1.0,6e-06,d4,phoB
SL1344_1600,3,2.1149,1.0,0.009292,d4,SL1344_1600
SL1344_3815,1,1.8637,1.0,6e-06,d4,yidZ
SL1344_3214,2,1.5415,1.0,6e-06,d4,tdcD
SL1344_3229,1,1.8829,1.0,6e-06,d4,SL1344_3229
SL1344_3070,1,1.9652,1.0,6e-06,d4,gshB
SL1344_0705,1,1.9114,1.0,6e-06,d4,SL1344_0705
SL1344_3005,1,1.8925,1.0,6e-06,d4,STM3026
SL1344_2124,1,1.9241,1.0,6e-06,d4,thiM
SL1344_2537,1,1.9227,1.0,6e-06,d4,SL1344_2537
SL1344_3663,5,2.0836,1.0,0.000389,d4,SL1344_3663
SL1344_1081,1,1.9692,1.0,6e-06,d4,csgA
SL1344_3914,1,1.9265,1.0,6e-06,d4,rhtB
SL1344_1598,2,2.1672,1.0,6e-06,d4,SL1344_1598
SL1344_0036,1,1.9572,1.0,6e-06,d4,SL1344_0036
SL1344_P1_0025,3,2.4957,1.0,6e-06,d4,traV
SL1344_2954,1,1.9684,1.0,6e-06,d4,fucA
SL1344_3086,1,1.9626,1.0,6e-06,d4,yggX
SL1344_4239,1,1.9659,1.0,6e-06,d4,SL1344_4239
SL1344_4137,1,1.9816,1.0,6e-06,d4,SL1344_4137
SL1344_1677,1,2.0089,1.0,6e-06,d4,oppA
SL1344_3363,1,2.0182,1.0,6e-06,d4,acrE
SL1344_2628,2,2.3658,1.0,6e-06,d4,aroF
SL1344_3896,1,2.0144,1.0,6e-06,d4,SL1344_3896
SL1344_3936,3,1.251,1.0,0.009292,d4,fadB
SL1344_3958,1,2.0085,1.0,6e-06,d4,SL1344_3958
SL1344_0295,2,1.5377,1.0,6e-06,d4,safA
SL1344_4149,1,2.012,1.0,6e-06,d4,SL1344_4149
SL1344_P1_0023,1,2.0246,1.0,6e-06,d4,SL1344_P1_0023
SL1344_4351,1,2.0271,1.0,6e-06,d4,iolT1
SL1344_4078,2,1.3977,1.0,6e-06,d4,trmA
SL1344_P1_0014,2,2.1249,1.0,6e-06,d4,traF
SL1344_3564,2,1.6858,1.0,6e-06,d4,SL1344_3564
SL1344_3786,5,2.636,1.0,6e-06,d4,yhjA
SL1344_3029,1,2.0244,1.0,6e-06,d4,gcvP
SL1344_4433,1,2.048,1.0,6e-06,d4,SL1344_4433
SL1344_3717,1,2.0689,1.0,6e-06,d4,SL1344_3717
SL1344_4198,2,1.6282,1.0,6e-06,d4,siiF
SL1344_0336,1,2.0867,1.0,6e-06,d4,SL1344_0336
SL1344_4468,5,2.4909,1.0,6e-06,d4,SL1344_4468
SL1344_3491,2,2.2216,1.0,6e-06,d4,glpG
SL1344_0468,1,2.0656,1.0,6e-06,d4,acrB
SL1344_3745,1,2.0472,1.0,6e-06,d4,SL1344_3745
SL1344_0109,1,2.0696,1.0,6e-06,d4,yabN
SL1344_1615,1,2.0939,1.0,6e-06,d4,ycjX
SL1344_2698,5,3.3114,1.0,6e-06,d4,SL1344_2698
SL1344_0040,1,2.1031,1.0,6e-06,d4,nhaA
SL1344_4376,2,2.4202,1.0,6e-06,d4,SL1344_4376
SL1344_2109,3,1.9949,1.0,6e-06,d4,SL1344_2109
SL1344_2311,1,2.0867,1.0,6e-06,d4,SL1344_2311
SL1344_P2_0095,3,1.5267,1.0,6e-06,d4,pilL
SL1344_1218,2,3.1693,1.0,6e-06,d4,yeaJ
SL1344_2129,1,2.1003,1.0,6e-06,d4,stcA
SL1344_2886,2,1.4787,1.0,6e-06,d4,pphB
SL1344_2794,1,2.1123,1.0,6e-06,d4,proV
SL1344_0299,2,2.4907,1.0,6e-06,d4,ybeJ
SL1344_0577,1,2.1399,1.0,6e-06,d4,fepE
SL1344_0622,1,2.1364,1.0,6e-06,d4,ybeF
SL1344_1460,1,2.1485,1.0,6e-06,d4,hypA
SL1344_2259,1,2.1546,1.0,6e-06,d4,yfaV
SL1344_0982,1,2.1693,1.0,6e-06,d4,SL1344_0982
SL1344_0273,1,2.1645,1.0,6e-06,d4,SL1344_0273
SL1344_3250,1,2.1561,1.0,6e-06,d4,SL1344_3250
SL1344_0019,2,2.44,1.0,6e-06,d4,SL1344_0019
SL1344_4346,1,2.1787,1.0,6e-06,d4,SL1344_4346
SL1344_1502,1,2.1962,1.0,6e-06,d4,yddG
SL1344_1346,2,2.0074,1.0,6e-06,d4,ssaL
SL1344_2089,1,2.1965,1.0,6e-06,d4,wcaD
SL1344_P2_0079,4,1.8807,1.0,0.001852,d4,traE
SL1344_0993,1,2.2695,1.0,6e-06,d4,SL1344_0993
SL1344_1713,2,1.986,1.0,6e-06,d4,SL1344_1713
SL1344_3217,1,2.2151,1.0,6e-06,d4,tdcA
SL1344_0195,1,2.2198,1.0,6e-06,d4,fhuB
SL1344_2935,2,1.9527,1.0,6e-06,d4,SL1344_2935
SL1344_4229,1,2.2145,1.0,6e-06,d4,basR
SL1344_3584,1,2.204,1.0,6e-06,d4,bcsA
SL1344_2792,1,2.2303,1.0,6e-06,d4,nrdE
SL1344_1033,4,2.1479,1.0,6e-06,d4,pipD
SL1344_2767,1,2.2381,1.0,6e-06,d4,nixA
SL1344_2676,3,2.5864,1.0,6e-06,d4,SL1344_2676
SL1344_P2_0088,3,3.0569,1.0,6e-06,d4,pilS
SL1344_1203,1,2.2585,1.0,6e-06,d4,SL1344_1203
SL1344_2774,1,2.2607,1.0,6e-06,d4,ygaF
SL1344_3192,1,2.2539,1.0,6e-06,d4,fadH
SL1344_P2_0089,2,2.2465,1.0,6e-06,d4,pilR
SL1344_4055,2,2.2292,1.0,6e-06,d4,metF
SL1344_0150,1,2.2556,1.0,6e-06,d4,aroP
SL1344_P2_0077,1,2.2633,1.0,6e-06,d4,traG
SL1344_4197,27,2.0996,1.0,6e-06,d4,siiE
SL1344_1325,2,3.4057,1.0,6e-06,d4,ssrB
SL1344_0512,1,2.2884,1.0,6e-06,d4,garRa
SL1344_3061,3,2.6824,1.0,6e-06,d4,SL1344_3061
SL1344_0737,1,2.3194,1.0,6e-06,d4,aroG
SL1344_1179,1,2.3121,1.0,6e-06,d4,envF
SL1344_3654,1,2.3001,1.0,6e-06,d4,yibL
SL1344_2365,2,1.8593,1.0,6e-06,d4,pgtB
SL1344_4156,1,2.2983,1.0,6e-06,d4,lysC
SL1344_1725,1,2.3366,1.0,6e-06,d4,ymgE
SL1344_0939,1,2.3196,1.0,6e-06,d4,dpaL
SL1344_2701,1,2.307,1.0,6e-06,d4,SL1344_2701
SL1344_0278,3,1.9141,1.0,6e-06,d4,sciQ
SL1344_0286A,1,2.3308,1.0,6e-06,d4,SL1344_0286A
SL1344_0688,1,2.3347,1.0,6e-06,d4,kdpA
SL1344_3515,1,2.3525,1.0,6e-06,d4,SL1344_3515
SL1344_2731,2,2.5468,1.0,6e-06,d4,SL1344_2731
SL1344_4270,1,2.3458,1.0,6e-06,d4,yjeK
SL1344_3056,1,2.3564,1.0,6e-06,d4,SL1344_3056
SL1344_4195,2,2.021,1.0,6e-06,d4,siiC
SL1344_0323,6,2.0905,1.0,6e-06,d4,SL1344_0323
SL1344_P1_0034,3,2.2665,1.0,6e-06,d4,traJ
SL1344_0496,2,2.4961,1.0,6e-06,d4,ybbM
SL1344_2871,2,1.993,1.0,6e-06,d4,invJ
SL1344_4366,1,2.3375,1.0,6e-06,d4,iolH
SL1344_3116,1,2.3739,1.0,6e-06,d4,SL1344_3116
SL1344_2995,1,2.3646,1.0,6e-06,d4,kduD
SL1344_1862,1,2.3805,1.0,6e-06,d4,otsA
SL1344_2727,2,2.4885,1.0,6e-06,d4,SL1344_2727
SL1344_P2_0055,2,1.8395,1.0,6e-06,d4,exc
SL1344_P2_0009,2,2.4875,1.0,6e-06,d4,yafA
SL1344_2552,3,3.4585,1.0,6e-06,d4,SL1344_2552
SL1344_1970,1,2.3944,1.0,6e-06,d4,SL1344_1970
SL1344_1560,2,1.8317,1.0,6e-06,d4,SL1344_1560
SL1344_0176,1,2.4092,1.0,6e-06,d4,stiC
SL1344_4308,2,2.0993,1.0,6e-06,d4,yjfM
SL1344_3591,6,1.7671,1.0,7.8e-05,d4,yhjV
SL1344_3043,1,2.4074,1.0,6e-06,d4,yggB
SL1344_3565,2,1.723,1.0,6e-06,d4,SL1344_3565
SL1344_0485,1,2.411,1.0,6e-06,d4,ybaL
SL1344_4418,2,2.8541,1.0,6e-06,d4,SL1344_4418
SL1344_P2_0091,5,2.1404,1.0,0.000389,d4,pilP
SL1344_1596,1,2.4055,1.0,6e-06,d4,SL1344_1596
SL1344_0706,2,1.8642,1.0,6e-06,d4,SL1344_0706
SL1344_P2_0101,1,2.4142,1.0,6e-06,d4,traC
SL1344_0018,2,3.765,1.0,6e-06,d4,chiA
SL1344_1307,1,2.4376,1.0,6e-06,d4,sufS
SL1344_3616,2,2.0963,1.0,6e-06,d4,SL1344_3616
SL1344_2181,1,2.4274,1.0,6e-06,d4,fruA
SL1344_2756,1,2.4333,1.0,6e-06,d4,fljB
SL1344_4478,1,2.424,1.0,6e-06,d4,yjjQ
SL1344_2863,4,2.7728,1.0,6e-06,d4,sipC
SL1344_4199,1,2.4366,1.0,6e-06,d4,yjcB
SL1344_2862,2,1.9851,1.0,6e-06,d4,sipD
SL1344_1034,1,2.4562,1.0,6e-06,d4,copS
SL1344_1824,1,2.4443,1.0,6e-06,d4,yebA
SL1344_0831,1,2.4434,1.0,6e-06,d4,SL1344_0831
SL1344_0832,2,2.4833,1.0,6e-06,d4,SL1344_0832
SL1344_3142,1,2.4588,1.0,6e-06,d4,ygiR
SL1344_P1_0033,1,2.4606,1.0,6e-06,d4,traY
SL1344_0632,1,2.4773,1.0,6e-06,d4,cobD
SL1344_2772,1,2.4843,1.0,6e-06,d4,SL1344_2772
SL1344_2383,1,2.4761,1.0,6e-06,d4,SL1344_2383
SL1344_2242,5,2.5721,1.0,6e-06,d4,SL1344_2242
SL1344_0712,1,2.52,1.0,6e-06,d4,gltA
SL1344_4216,1,2.4986,1.0,6e-06,d4,nrfD
SL1344_P2_0071,1,2.4833,1.0,6e-06,d4,sogL
SL1344_2441,1,2.5167,1.0,6e-06,d4,SL1344_2441
SL1344_2363,2,2.0882,1.0,6e-06,d4,pgtE
SL1344_3702,1,2.5166,1.0,6e-06,d4,SL1344_3702
SL1344_2702,1,2.5208,1.0,6e-06,d4,SL1344_2702
SL1344_3085,1,2.5242,1.0,6e-06,d4,mutY
SL1344_2119,1,2.5369,1.0,6e-06,d4,yegT
SL1344_1266,1,2.5363,1.0,6e-06,d4,rfc
SL1344_3087,1,2.5277,1.0,6e-06,d4,mltC
SL1344_1563,2,1.9933,1.0,6e-06,d4,SL1344_1563
SL1344_4136,1,2.535,1.0,6e-06,d4,SL1344_4136
SL1344_1338,5,3.3491,1.0,6e-06,d4,sseF
SL1344_0280,1,2.5423,1.0,6e-06,d4,sciS
SL1344_0419,1,2.5731,1.0,6e-06,d4,thiI
SL1344_2955,2,2.4134,1.0,6e-06,d4,fucP
SL1344_2185,1,2.5562,1.0,6e-06,d4,STM2208
SL1344_P2_0092,3,1.6899,1.0,6e-06,d4,pilO
SL1344_4394,1,2.5607,1.0,6e-06,d4,SL1344_4394
SL1344_P2_0086,5,1.9556,1.0,0.000389,d4,pilU
SL1344_4135,1,2.5688,1.0,6e-06,d4,SL1344_4135
SL1344_0209,1,2.5745,1.0,6e-06,d4,dgt
SL1344_3759,1,2.5643,1.0,6e-06,d4,SL1344_3759
SL1344_2738,2,2.125,1.0,6e-06,d4,SL1344_2738
SL1344_0667,2,2.7021,1.0,6e-06,d4,nagE
SL1344_2712,1,2.5872,1.0,6e-06,d4,SL1344_2712
SL1344_2861,4,1.4607,1.0,6e-06,d4,sipA
SL1344_0368,3,2.7838,1.0,6e-06,d4,yaiU
SL1344_4046,1,2.5612,1.0,6e-06,d4,SL1344_4046
SL1344_0362,1,2.5862,1.0,6e-06,d4,prpR
SL1344_1354,1,2.6055,1.0,6e-06,d4,ssaS
SL1344_P2_0049,1,2.6058,1.0,6e-06,d4,nikB
SL1344_3096,1,2.6013,1.0,6e-06,d4,SL1344_3096
SL1344_0704,1,2.6141,1.0,6e-06,d4,SL1344_0704
SL1344_3283,1,2.6346,1.0,6e-06,d4,yrbD
SL1344_0253,1,2.626,1.0,6e-06,d4,yafD
SL1344_1845,1,2.6498,1.0,6e-06,d4,SL1344_1845
SL1344_3657,1,2.6279,1.0,6e-06,d4,lctP
SL1344_P2_0087,5,2.3903,1.0,6e-06,d4,pilT
SL1344_0014,2,2.5889,1.0,6e-06,d4,SL1344_0014
SL1344_3263,1,2.6401,1.0,6e-06,d4,SL1344_3263
SL1344_3501,1,2.6209,1.0,6e-06,d4,glgP
SL1344_3636,1,2.6693,1.0,6e-06,d4,yiaM
SL1344_3365,1,2.6358,1.0,6e-06,d4,yhdV
SL1344_3988,3,2.2997,1.0,6e-06,d4,yiiG
SL1344_3695,1,2.6269,1.0,6e-06,d4,radC
SL1344_1340,2,4.57,1.0,6e-06,d4,ssaG
SL1344_3727A,1,2.6382,1.0,6e-06,d4,mgtR
SL1344_3197,1,2.6638,1.0,6e-06,d4,ygjT
SL1344_2742,1,2.6664,1.0,6e-06,d4,SL1344_2742
SL1344_4140,2,2.9717,1.0,6e-06,d4,gtrBb
SL1344_3112,5,2.0535,1.0,6e-06,d4,SL1344_3112
SL1344_3150,1,2.6633,1.0,6e-06,d4,ygiW
SL1344_2692,1,2.6685,1.0,6e-06,d4,SL1344_2692
SL1344_4248,1,2.6509,1.0,6e-06,d4,SL1344_4248
SL1344_4334,1,2.6451,1.0,6e-06,d4,ytfG
SL1344_3722,3,2.7032,1.0,6e-06,d4,rmbA
SL1344_0640,3,2.4174,1.0,6e-06,d4,SL1344_0640
SL1344_1309,1,2.7155,1.0,6e-06,d4,ynhG
SL1344_3445,2,4.2214,1.0,6e-06,d4,bigA
SL1344_2576,1,2.7036,1.0,6e-06,d4,SL1344_2576
SL1344_3730,5,2.1633,1.0,6e-06,d4,yicL
SL1344_0309,2,2.8613,1.0,6e-06,d4,dbh
SL1344_0502,1,2.7323,1.0,6e-06,d4,SL1344_0502
SL1344_P1_0008,4,1.5278,1.0,6e-06,d4,traT
SL1344_1012,1,2.7518,1.0,6e-06,d4,sxy
SL1344_2220,1,2.7337,1.0,6e-06,d4,SL1344_2220
SL1344_4425,1,2.7434,1.0,6e-06,d4,SL1344_4425
SL1344_3000,2,2.1229,1.0,6e-06,d4,SL1344_3000
SL1344_2864,1,2.7259,1.0,6e-06,d4,sipB
SL1344_0606,1,2.7437,1.0,6e-06,d4,citT
SL1344_2440,1,2.7559,1.0,6e-06,d4,yffH
SL1344_4453,1,2.7665,1.0,6e-06,d4,SL1344_4453
SL1344_3963,3,4.4825,1.0,6e-06,d4,yihO
SL1344_4193,2,2.9534,1.0,6e-06,d4,siiA
SL1344_2174,1,2.7602,1.0,6e-06,d4,SL1344_2174
SL1344_1588,1,2.7826,1.0,6e-06,d4,SL1344_1588
SL1344_0964,1,2.7833,1.0,6e-06,d4,SL1344_0964
SL1344_0784,5,1.8809,1.0,6e-06,d4,ybhM
SL1344_1352,2,2.8925,1.0,6e-06,d4,ssaQ
SL1344_0267,1,2.8175,1.0,6e-06,d4,sciH
SL1344_2880,2,2.324,1.0,6e-06,d4,SL1344_2880
SL1344_4355,4,2.2818,1.0,6e-06,d4,SL1344_4355
SL1344_3812,3,2.0121,1.0,6e-06,d4,SL1344_3812
SL1344_4240,1,2.8416,1.0,6e-06,d4,dcuR
SL1344_1080,1,2.8469,1.0,6e-06,d4,csgB
SL1344_0035,1,2.8586,1.0,6e-06,d4,SL1344_0035
SL1344_2087,3,2.6291,1.0,6e-06,d4,wcaF
SL1344_1958,1,2.8483,1.0,6e-06,d4,SL1344_1958
SL1344_2433,1,2.8783,1.0,6e-06,d4,eutS
SL1344_4131,1,2.8667,1.0,6e-06,d4,SL1344_4131
SL1344_1469,2,2.8306,1.0,6e-06,d4,SL1344_1469
SL1344_P1_0024,1,2.9175,1.0,6e-06,d4,traR
SL1344_4132,1,2.9019,1.0,6e-06,d4,SL1344_4132
SL1344_2164,1,2.9448,1.0,6e-06,d4,yeiA
SL1344_P2_0056,6,1.705,1.0,6e-06,d4,traY
SL1344_3092,3,2.6572,1.0,6e-06,d4,SL1344_3092
SL1344_1355,1,2.9529,1.0,6e-06,d4,ssaT
SL1344_3055,2,3.4801,1.0,6e-06,d4,SL1344_3055
SL1344_2327,2,3.3479,1.0,6e-06,d4,SL1344_2327
SL1344_2509,1,2.9502,1.0,6e-06,d4,SL1344_2509
SL1344_1928,1,2.9892,1.0,6e-06,d4,sseK3
SL1344_0490,2,2.8232,1.0,6e-06,d4,SL1344_0490
SL1344_3010,1,2.9692,1.0,6e-06,d4,SL1344_3010
SL1344_2013,2,2.4606,1.0,6e-06,d4,pduF
SL1344_4363,1,2.9968,1.0,6e-06,d4,iolG2
SL1344_3513,4,2.1818,1.0,6e-06,d4,SL1344_3513
SL1344_4000,3,2.8363,1.0,6e-06,d4,SL1344_4000
SL1344_3987,1,2.9725,1.0,6e-06,d4,SL1344_3987
SL1344_0999,1,3.0026,1.0,6e-06,d4,ycbW
SL1344_P2_0060,2,3.158,1.0,6e-06,d4,traU
SL1344_3746,4,1.9323,1.0,6e-06,d4,SL1344_3746
SL1344_0703,1,2.9973,1.0,6e-06,d4,SL1344_0703
SL1344_1316,2,2.3055,1.0,6e-06,d4,orf408
SL1344_1067,1,3.0066,1.0,6e-06,d4,SL1344_1067
SL1344_1597,1,3.0222,1.0,6e-06,d4,SL1344_1597
SL1344_1550,3,2.618,1.0,6e-06,d4,SL1344_1550
SL1344_1794,1,3.0321,1.0,6e-06,d4,SL1344_1794
SL1344_4345,1,3.0171,1.0,6e-06,d4,SL1344_4345
SL1344_2425,2,2.6567,1.0,6e-06,d4,eutJ
SL1344_1348,2,3.8661,1.0,6e-06,d4,ssaV
SL1344_1548,1,3.0673,1.0,6e-06,d4,SL1344_1548
SL1344_4493,1,3.0249,1.0,6e-06,d4,yjjI
SL1344_1846,1,3.069,1.0,6e-06,d4,SL1344_1846
SL1344_0557,2,4.8856,1.0,6e-06,d4,ybdG
SL1344_2778,1,3.0563,1.0,6e-06,d4,ygaE
SL1344_1551,5,1.8922,1.0,6e-06,d4,SL1344_1551
SL1344_1265,1,3.0768,1.0,6e-06,d4,SL1344_1265
SL1344_1457,2,2.9286,1.0,6e-06,d4,SL1344_1457
SL1344_0520,1,3.0987,1.0,6e-06,d4,allC
SL1344_2250,1,3.0898,1.0,6e-06,d4,SL1344_2250
SL1344_0965,2,2.4051,1.0,6e-06,d4,gtgA
SL1344_1169,1,3.1169,1.0,6e-06,d4,phoP
SL1344_0274,1,3.0889,1.0,6e-06,d4,sciK1
SL1344_3655,2,2.9274,1.0,6e-06,d4,SL1344_3655
SL1344_3311,1,3.0929,1.0,6e-06,d4,nanA
SL1344_1619,1,3.1039,1.0,6e-06,d4,pspB
SL1344_4139,1,3.1539,1.0,6e-06,d4,SL1344_4139
SL1344_3923,1,3.1109,1.0,6e-06,d4,yigN
SL1344_2875,6,2.0352,1.0,6e-06,d4,invA
SL1344_3107,1,3.132,1.0,6e-06,d4,SL1344_3107
SL1344_1076,1,3.1692,1.0,6e-06,d4,csgG
SL1344_1484,3,4.8734,1.0,6e-06,d4,SL1344_1484
SL1344_2163,2,2.3749,1.0,6e-06,d4,SL1344_2163
SL1344_3658,1,3.1442,1.0,6e-06,d4,lctR
SL1344_P1_0011,3,1.8822,1.0,6e-06,d4,traH
SL1344_1048,1,3.1662,1.0,6e-06,d4,SL1344_1048
SL1344_0563,1,3.1975,1.0,6e-06,d4,manY
SL1344_0029,2,2.6305,1.0,6e-06,d4,SL1344_0029
SL1344_2058,1,3.2011,1.0,6e-06,d4,gnd
SL1344_P2_0011,4,2.778,1.0,6e-06,d4,yagA
SL1344_0335,1,3.2045,1.0,6e-06,d4,stbA
SL1344_1256,1,3.2276,1.0,6e-06,d4,ydjM
SL1344_0988,1,3.2081,1.0,6e-06,d4,SL1344_0988
SL1344_0599,1,3.2218,1.0,6e-06,d4,SL1344_0599
SL1344_0098,1,3.2204,1.0,6e-06,d4,polB
SL1344_3126,1,3.2343,1.0,6e-06,d4,SL1344_3126
SL1344_2661,1,3.2508,1.0,6e-06,d4,bapA
SL1344_3143,1,3.2696,1.0,6e-06,d4,SL1344_3143
SL1344_0573,1,3.2797,1.0,6e-06,d4,fepA
SL1344_2547,1,3.2628,1.0,6e-06,d4,SL1344_2547
SL1344_0515,2,2.468,1.0,6e-06,d4,allP
SL1344_2643,1,3.2589,1.0,6e-06,d4,gpD
SL1344_1289,1,3.2906,1.0,6e-06,d4,ydiP
SL1344_1594,1,3.3124,1.0,6e-06,d4,ynaI
SL1344_1315,2,2.9212,1.0,6e-06,d4,orf245
SL1344_2763,5,2.2026,1.0,6e-06,d4,pipB2
SL1344_1520,1,3.3423,1.0,6e-06,d4,yncB
SL1344_P2_0096,1,3.3141,1.0,6e-06,d4,pilK
SL1344_3626,1,3.3222,1.0,6e-06,d4,xylA
SL1344_0032,1,3.2997,1.0,6e-06,d4,SL1344_0032
SL1344_0511,1,3.3284,1.0,6e-06,d4,gip
SL1344_3606,1,3.3118,1.0,6e-06,d4,lpfA
SL1344_3091,2,3.1357,1.0,6e-06,d4,SL1344_3091
SL1344_1882,1,3.3223,1.0,6e-06,d4,dcyD
SL1344_2764,4,2.0354,1.0,6e-06,d4,virK
SL1344_0833,3,1.9662,1.0,6e-06,d4,SL1344_0833
SL1344_1290,2,2.9298,1.0,6e-06,d4,ydiO
SL1344_3713,1,3.316,1.0,6e-06,d4,yicE
SL1344_2769,1,3.3412,1.0,6e-06,d4,tctD
SL1344_1099,1,3.3948,1.0,6e-06,d4,dinI
SL1344_0033,3,2.6311,1.0,6e-06,d4,SL1344_0033
SL1344_1349,1,3.415,1.0,6e-06,d4,ssaN
SL1344_0991,1,3.3957,1.0,6e-06,d4,sseI
SL1344_1328,3,3.0094,1.0,6e-06,d4,ssaC
SL1344_0333,1,3.4163,1.0,6e-06,d4,stbC
SL1344_4332,1,3.4199,1.0,6e-06,d4,ytfE
SL1344_1472,1,3.4534,1.0,6e-06,d4,SL1344_1472
SL1344_2856,4,2.6337,1.0,6e-06,d4,hilA
SL1344_1296,3,4.1723,1.0,6e-06,d4,ydiM
SL1344_1531,2,2.8055,1.0,6e-06,d4,ugtL
SL1344_2283,1,3.461,1.0,6e-06,d4,SL1344_2283
SL1344_1027,4,3.4754,1.0,6e-06,d4,pipB
SL1344_0160,2,2.6022,1.0,6e-06,d4,SL1344_0160
SL1344_0432,1,3.4778,1.0,6e-06,d4,SL1344_0432
SL1344_3748,6,3.0469,1.0,6e-06,d4,SL1344_3748
SL1344_2105,1,3.5012,1.0,6e-06,d4,yegO
SL1344_2348,1,3.5092,1.0,6e-06,d4,mnmC
SL1344_4242,4,2.9151,1.0,6e-06,d4,SL1344_4242
SL1344_4307,3,3.6722,1.0,6e-06,d4,yjfL
SL1344_0744,1,3.524,1.0,6e-06,d4,dcoA
SL1344_2014,2,2.9773,1.0,6e-06,d4,pduA
SL1344_3624,1,3.5362,1.0,6e-06,d4,yiaB
SL1344_0021,1,3.5681,1.0,6e-06,d4,bcfA
SL1344_3660,1,3.5175,1.0,6e-06,d4,yibK
SL1344_2973,1,3.532,1.0,6e-06,d4,ptr
SL1344_4255,1,3.5628,1.0,6e-06,d4,phoN
SL1344_2745,2,3.1003,1.0,6e-06,d4,SL1344_2745
SL1344_3514,6,2.2727,1.0,6e-06,d4,SL1344_3514
SL1344_1329,4,2.9454,1.0,6e-06,d4,ssaD
SL1344_1005,1,3.5841,1.0,6e-06,d4,ymbA
SL1344_0020,1,3.5819,1.0,6e-06,d4,SL1344_0020
SL1344_1345,2,3.3948,1.0,6e-06,d4,ssaK
SL1344_1331,1,3.6231,1.0,6e-06,d4,sseA
SL1344_1929,4,2.9063,1.0,6e-06,d4,SL1344_1929
SL1344_P3_0005,1,3.6616,1.0,6e-06,d4,SL1344_P3_0005
SL1344_2870,1,3.6429,1.0,6e-06,d4,spaO
SL1344_1079,1,3.6434,1.0,6e-06,d4,csgD
SL1344_3593,1,3.6572,1.0,6e-06,d4,dppD
SL1344_2128,1,3.7011,1.0,6e-06,d4,stcB
SL1344_4424,3,4.3934,1.0,6e-06,d4,SL1344_4424
SL1344_0302,3,2.3808,1.0,6e-06,d4,pagN
SL1344_3635,2,3.8878,1.0,6e-06,d4,SL1344_3635
SL1344_2873,1,3.6581,1.0,6e-06,d4,invC
SL1344_0575,1,3.7195,1.0,6e-06,d4,ybdZ
SL1344_1784,2,3.0931,1.0,6e-06,d4,sopE2
SL1344_1793,1,3.709,1.0,6e-06,d4,pagO
SL1344_3966,1,3.6897,1.0,6e-06,d4,yihR
SL1344_1754,1,3.7225,1.0,6e-06,d4,yeaB
SL1344_4490,1,3.7071,1.0,6e-06,d4,yjjU
SL1344_1982,1,3.7184,1.0,6e-06,d4,SL1344_1982
SL1344_3920,1,3.7072,1.0,6e-06,d4,SL1344_3920
SL1344_1136,1,3.7441,1.0,6e-06,d4,yceG
SL1344_4230,3,2.2254,1.0,6e-06,d4,yjdB
SL1344_2057,1,3.7379,1.0,6e-06,d4,udg
SL1344_3546,2,3.0231,1.0,6e-06,d4,yhhS
SL1344_3216,1,3.7882,1.0,6e-06,d4,tdcB
SL1344_1602,1,3.7789,1.0,6e-06,d4,SL1344_1602
SL1344_4290,1,3.7849,1.0,6e-06,d4,yjeF
SL1344_3544,2,2.7169,1.0,6e-06,d4,yhhQ
SL1344_1049,1,3.8264,1.0,6e-06,d4,SL1344_1049
SL1344_0517,1,3.797,1.0,6e-06,d4,ybbY
SL1344_0684,1,3.8078,1.0,6e-06,d4,kdpE
SL1344_0576,1,3.8322,1.0,6e-06,d4,entF
SL1344_3476,1,3.8092,1.0,6e-06,d4,bioH
SL1344_0054,2,3.1989,1.0,6e-06,d4,citA2
SL1344_1896,2,3.3221,1.0,6e-06,d4,SL1344_1896
SL1344_1030,2,3.0784,1.0,6e-06,d4,sopB
SL1344_2166,2,3.092,1.0,6e-06,d4,mglA
SL1344_P2_0035,1,3.8913,1.0,6e-06,d4,ssb
SL1344_1400,1,3.9198,1.0,6e-06,d4,fumC
SL1344_1356,1,3.9366,1.0,6e-06,d4,ssaU
SL1344_3001,1,3.9554,1.0,6e-06,d4,yohL
SL1344_4196,3,2.4191,1.0,6e-06,d4,siiD
SL1344_3634,3,2.5472,1.0,6e-06,d4,yiaL
